Proveedor,Factura_Numero,Mes_Servicio,Anexo,Cliente,Tipo_Factura,Monto_Teórico,Monto_Factura,Monto_Certificado,Monto_Pagado,OC_Numero,Certificacion_Numero,Fecha_Envio_Certificacion,SAP_Documento,Fecha_Envio_Factura,Fecha_Obligacion_Pago,Fecha_Programada_Pago,Fecha_Desembolso,Estado_Factura,Control_Estado,Responsable_Bloqueo,Responsable_Gestion,Accion,Comentario_Gestion
HPEFS,F001-00712782,2025-11-01,1032,SEGURO SOCIAL DE SALUD, REGULAR ,298.56,298.56,298.56,298.56,9404232513,5047538701,2025-12-15,1300078818,2025-12-04,2026-01-23,,2026-02-13,PAGADA,PAGADA,,,OK,
HPEFS,F001-00718358,2025-12-01,1032,SEGURO SOCIAL DE SALUD, REGULAR ,771.28,771.28,771.28,771.28,9404232506,5047673990,2026-01-06,1300001708,2025-12-05,2026-02-13,,,PAGADA,VENCIDA,,,OK,
HPEFS,F001-00718358,2025-12-01,1032,SEGURO SOCIAL DE SALUD, REGULAR ,298.56,298.56,298.56,298.56,9404232513,5047679270,2026-01-06,1300001708,2025-12-05,2026-02-13,,,PAGADA,VENCIDA,,,OK,
HPEFS,F001-00722624,2026-01-01,1032,SEGURO SOCIAL DE SALUD, REGULAR ,771.28,771.28,771.28,0.00,9404232506,5047907002,2026-02-10,1300008908,2026-01-09,2025-03-13,,,PROGRAMADA_PAGO,VENCIDA,,,Seguimiento a desembolso,
HPEFS,F001-00722624,2026-01-01,1032,SEGURO SOCIAL DE SALUD, REGULAR ,298.56,298.56,298.56,0.00,9404232513,5046690847,2026-02-10,1300008908,2026-01-09,2025-03-13,,,PROGRAMADA_PAGO,VENCIDA,,,Seguimiento a desembolso,
HPEFS,F001-00659502,2025-01-31,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,8378.67,8378.67,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00660810,2025-02-28,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,8378.67,8378.67,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00665694,2025-03-31,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,8378.67,8378.67,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00674497,2025-04-30,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,8378.67,8378.67,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00679410,2025-05-31,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,8378.67,8378.67,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00680505,2025-06-30,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,8378.67,8378.67,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00689203,2025-07-31,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,3758.56,3758.56,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
HPEFS,F001-00699092,2025-08-31,1033,MUNICIPALIDAD METROPOLITANA DE LIMA, ADICIONAL ,3758.56,3758.56,0.00,0.00,0,0,,0,2025-12-30,2026-02-13,,,PENDIENTE_OC,VENCIDA,INTEGRATEL,,Solicitar emisión de OC,
